我的收藏,#genre#
江苏 Ⅰ 徐州·2,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
江苏 Ⅰ 徐州·3,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
江苏 Ⅰ 徐州·4,http://183.207.249.11/PLTV/3/224/3221225951/index.m3u8
江苏 Ⅰ 靖江电视台,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
河北 Ⅰ 衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
河北 Ⅰ 黄骅渤海新区,http://hbhh.chinashadt.com:2111/live/bhtv.stream/playlist.m3u8
河南 Ⅰ 河南睛彩中原,http://117.158.206.60:9080/live/live30_tzwj_500k.m3u8
河南 Ⅰ 武术世界,http://117.158.206.60:9080/live/wssj.m3u8
山东 Ⅰ 青岛李沧综合,http://live.lcqtv.com:88/live/lcqtv.m3u8
山东 Ⅰ 山东潍坊1,http://stream.wfcmw.cn/1/sd/live.m3u8
山东 Ⅰ 山东潍坊2,http://stream.wfcmw.cn/2/sd/live.m3u8
山东 Ⅰ 山东潍坊3,http://stream.wfcmw.cn/3/sd/live.m3u8
山东 Ⅰ 山东潍坊4,http://stream.wfcmw.cn/4/sd/live.m3u8
山东 Ⅰ 潍坊奎文电视台,http://jsylivealone302.iqilu.com/live/kuiwen_tv01/index.m3u8
山东 Ⅰ 菏泽曹县综合,http://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
山东 Ⅰ 菏泽定陶一套,http://jsylivealone302.iqilu.com/live/dingtao_tv01/index.m3u8
山东 Ⅰ 菏泽定陶二套,http://jsylivealone302.iqilu.com/live/dingtao_tv02/index.m3u8
山东 Ⅰ 菏泽三套影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东 Ⅰ 菏泽单县综合,http://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8
山东 Ⅰ 济宁梁山综合,http://sdls.chinashadt.com:2036/live/2.stream/chunklist_w1944659830.m3u8
山东 Ⅰ 德州公共频道,http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8
山东 Ⅰ 德州公共频道,http://video.dztv.tv:1935/live/dzgg_sj/playlist.m3u8
山东 Ⅰ 德州图文频道,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8
山东 Ⅰ 德州平原新闻,http://livealone302.iqilu.com/pingyuan/pingyuan_tv01/playlist.m3u8
山东 Ⅰ 德州武城新闻,http://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
山东 Ⅰ 德州武城影视,http://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
山东 Ⅰ 枣庄台儿庄一,http://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
山东 Ⅰ 滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
山东 Ⅰ 泰安宁阳一套,http://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
山东 Ⅰ 泰安宁阳二套,http://jsylivealone302.iqilu.com/live/ningyang_tv02/index.m3u8
山东 Ⅰ 泰安岱岳综合,http://222.132.191.115:8083/videos/live/10/33/3hQrd4b1jKuEk/3hQrd4b1jKuEk.M3U8
山东 Ⅰ 费县综合,http://jsylivealone302.iqilu.com/live/feixian_tv01/index.m3u8
山东 Ⅰ 费县生活,http://jsylivealone302.iqilu.com/live/feixian_tv02/index.m3u8
山东 Ⅰ 临沭一套,http://jsylivealone302.iqilu.com/live/linshu_tv01/index.m3u8
山东 Ⅰ 沂水综合,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
山东 Ⅰ 沂水二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
山东 Ⅰ 郯城综合,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
山东 Ⅰ 郯城二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
山东 Ⅰ 茌平电视台综合频道,http://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
山东 Ⅰ 茌平电视台生活频道,http://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
湖南 Ⅰ 快乐垂钓,http://125.210.152.18:9090/live/KLCD.m3u8
湖南 Ⅰ 张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南 Ⅰ 沅陵新闻综合,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1729.m3u8
湖南 Ⅰ 湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南 Ⅰ 湘潭综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
湖南 Ⅰ 湘西综合台,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1382.m3u8
湖南 Ⅰ 湘西公共台,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1381.m3u8
湖南 Ⅰ 娄底综合频道,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
湖北 Ⅰ 襄阳综合,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
湖北 Ⅰ 襄阳经济生活,http://xiangyang.live.cjyun.org/video/s10125-society_hd/index.m3u8
湖北 Ⅰ 襄阳公共,http://xiangyang.live.cjyun.org/video/s10125-education_hd/index.m3u8
湖北 Ⅰ 十堰新闻,https://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
湖北 Ⅰ 十堰公共,https://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
湖北 Ⅰ 荆门教育,http://jingmen.live.cjyun.org/video/s10101-jmjytv.m3u8
湖北 Ⅰ 咸宁综合,http://xianning.live.cjyun.org/video/s10140-XNGG.m3u8
湖北 Ⅰ 鄂州新闻综合,http://ezhou.live.cjyun.org/video/s10098-EZ2T/index.m3u8
湖北 Ⅰ 鄂州公共,http://ezhou.live.cjyun.org/video/s10098-EZ1T/index.m3u8
安徽 Ⅰ 淮北综合台,http://live.0561rtv.cn/xwzh/hd/live.m3u8
安徽 Ⅰ 淮北公共台,http://live.0561rtv.cn/ggpd/hd/live.m3u8
安徽 Ⅰ 铜陵综合频道,http://dstpush1.retalltech.com/app/stream1.m3u8
安徽 Ⅰ 铜陵公共频道,http://dstpush1.retalltech.com/app/stream2.m3u8
安徽 Ⅰ 铜陵科教频道,http://dstpush1.retalltech.com/app/stream3.m3u8
四川 Ⅰ 成都大熊猫青青,https://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1_md.m3u8
四川 Ⅰ 巴中公共台,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川 Ⅰ 阿坝州综合频道,http://222.214.9.34:90/live/zhpd.m3u8
四川 Ⅰ 安多藏语综合频道,http://222.214.9.34:90/live/wypd.m3u8
四川 Ⅰ 洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川 Ⅰ 蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川 Ⅰ 德阳新闻综合,http://video.dztv.tv:1935/live/xwzh_gq/chunklist_w1468880256.m3u8
四川 Ⅰ 岳池综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8
四川 Ⅰ 蓬溪综合,http://live.sctvcloud.com/live/pengxi/playlist.m3u8
四川 Ⅰ 达州综合台,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel35/playlist.m3u8
四川 Ⅰ 达州公共台,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel36/playlist.m3u8
甘肃 Ⅰ 甘肃公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃 Ⅰ 甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃 Ⅰ 甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃 Ⅰ 甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃 Ⅰ 甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃 Ⅰ 天水综合,http://117.156.28.119/270000001111/1110000185/index.m3u8
甘肃 Ⅰ 天水公共,http://117.156.28.119/270000001111/1110000186/index.m3u8
甘肃 Ⅰ 岷县综合 ,http://117.156.28.88/PLTV/88888888/224/3221225986/index.m3u8
甘肃 Ⅰ 岷县综合 ,http://117.156.28.119/270000001111/1110000130/index.m3u8
甘肃 Ⅰ 天祝综合,http://117.156.28.88/PLTV/88888888/224/3221226027/index.m3u8
甘肃 Ⅰ 天祝综合,http://117.156.28.119/270000001111/1110000144/index.m3u8
甘肃 Ⅰ 临夏综合,http://117.156.28.119/270000001111/1110000191/index.m3u8
甘肃 Ⅰ 临夏公共,http://117.156.28.119/270000001111/1110000192/index.m3u8
甘肃 Ⅰ 兰州新闻综合,http://39.134.39.37/PLTV/88888888/224/3221226242/index.m3u8
甘肃 Ⅰ 兰州综艺体育,http://39.134.39.37/PLTV/88888888/224/3221226246/index.m3u8
甘肃 Ⅰ 兰州公共频道H,http://39.134.39.37/PLTV/88888888/224/3221226244/index.m3u8
甘肃 Ⅰ 兰州生活经济,http://39.134.39.37/PLTV/88888888/224/3221226285/index.m3u8
云南 Ⅰ 楚雄公共,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
云南 Ⅰ 文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南 Ⅰ 文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南 Ⅰ 西双版纳一,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南 Ⅰ 西双版纳二,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南 Ⅰ 迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
云南 Ⅰ 普洱综合,http://hwzbout.yunshicloud.com/701aec/orx377.m3u8
云南 Ⅰ 麻栗坡电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
8K频道,#genre#
CCTV8K,http://171.217.147.171:4022/rtp/239.93.42.61:5140
冬奥8K,http://down.btvcloud.com:80/8k2021zhibo/zhibo8K2021.m3u8
4K频道,#genre#
Love4k,http://iptv.tvfix.org/hls/lovenature4k.m3u8
河南卫视4k超,http://218.29.135.2:4000/udp/225.1.4.254:1300
欢笑剧场4K超,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
4K超电影,http://60.255.49.202/live/emdy4k_8000.m3u8
4K测试,http://ott.js.chinamobile.com/TVOD/3/224/3221228113/index.m3u8 $4K
纯享4k,http://ott.js.chinamobile.com/TVOD/3/224/3221228242/index.m3u8 $4K
纯享4k,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8 $4K
4K修复,http://ott.js.chinamobile.com/TVOD/3/224/3221228141/index.m3u8 $4K
4K修复,http://ott.js.chinamobile.com/TVOD/3/224/3221228141/index.m3u8
4K花园,http://223.110.243.159/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8$8M1080HEVC
欢笑剧场4K,http://ott.js.chinamobile.com/TVOD/3/224/3221227715/index.m3u8
欢笑剧场4K,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8 $4K
欢笑剧场4k,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
CCTV16,http://121.18.168.210/livetestcdn.cctv.cn/hls/CCTV16/playlist.m3u8
CCTV16,http://ott.js.chinamobile.com/PLTV/3/224/3221228127/index.m3u8
4K体育 U,http://39.134.39.31/PLTV/88888888/224/3221226351/index.m3u8
爱上4k,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
4K剧场 U,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227896/index.m3u8
4k 修复频道,http://ott.js.chinamobile.com/PLTV/3/224/3221228141/index.m3u8
斗鱼频道(软件解码）,#genre#
斗鱼4K,http://maomao.kandiantv.cn/douyu1.php?id=9249162
斗鱼-女神金,http://maomao.kandiantv.cn/douyu1.php?id=747764
斗鱼-林正英,http://maomao.kandiantv.cn/douyu1.php?id=218859
斗鱼-凌儿,http://maomao.kandiantv.cn/douyu1.php?id=1377142
斗鱼-华语院线,http://maomao.kandiantv.cn/douyu1.php?id=5581257
斗鱼-恐怖电影,http://maomao.kandiantv.cn/douyu1.php?id=9275635
斗鱼-鬼片电影,http://maomao.kandiantv.cn/douyu1.php?id=5489341
斗鱼-奶瓶,http://maomao.kandiantv.cn/douyu1.php?id=6655271
斗鱼电影1,http://maomao.kandiantv.cn/douyu1.php?id=122402
斗鱼电影3,http://maomao.kandiantv.cn/douyu1.php?id=252802 
斗鱼电影4,http://maomao.kandiantv.cn/douyu1.php?id=20415 
斗鱼电影5,http://maomao.kandiantv.cn/douyu1.php?id=248753 
斗鱼电影8,http://maomao.kandiantv.cn/douyu1.php?id=7712894 
斗鱼电影9,http://maomao.kandiantv.cn/douyu1.php?id=5033502 
斗鱼电影10,http://maomao.kandiantv.cn/douyu1.php?id=4505431 
斗鱼电影11,http://maomao.kandiantv.cn/douyu1.php?id=5581257 
斗鱼电影12,http://maomao.kandiantv.cn/douyu1.php?id=5423 
斗鱼电影13,http://maomao.kandiantv.cn/douyu1.php?id=2793084 
斗鱼电影14,http://maomao.kandiantv.cn/douyu1.php?id=1226741 
斗鱼电影15,http://maomao.kandiantv.cn/douyu1.php?id=7882691 
斗鱼电影16,http://maomao.kandiantv.cn/douyu1.php?id=7077241 
斗鱼电影17,http://maomao.kandiantv.cn/douyu1.php?id=470075 
斗鱼电影18,http://maomao.kandiantv.cn/douyu1.php?id=2466104 
斗鱼电影19,http://maomao.kandiantv.cn/douyu1.php?id=562225 
斗鱼电影20,http://maomao.kandiantv.cn/douyu1.php?id=6763930 
斗鱼电影21,http://maomao.kandiantv.cn/douyu1.php?id=2436390 
斗鱼电影22,http://maomao.kandiantv.cn/douyu1.php?id=4290711 
斗鱼电影23,http://maomao.kandiantv.cn/douyu1.php?id=5522351 
斗鱼电影24,http://maomao.kandiantv.cn/douyu1.php?id=5127679 
斗鱼电影25,http://maomao.kandiantv.cn/douyu1.php?id=7359565 
斗鱼电影26,http://maomao.kandiantv.cn/douyu1.php?id=1023812 
斗鱼电影27,http://maomao.kandiantv.cn/douyu1.php?id=7984182 
斗鱼电影28,http://maomao.kandiantv.cn/douyu1.php?id=7412199 
邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=4246519
鬼片恐怖惊悚,http://maomao.kandiantv.cn/douyu1.php?id=2935323
恐怖灾难,http://maomao.kandiantv.cn/douyu1.php?id=310926
恐怖故事,http://maomao.kandiantv.cn/douyu1.php?id=2337939
科幻动作,http://maomao.kandiantv.cn/douyu1.php?id=4332
怡寳影院,http://maomao.kandiantv.cn/douyu1.php?id=434971
粤语电影,http://maomao.kandiantv.cn/douyu1.php?id=6566671
姽婳影院,http://maomao.kandiantv.cn/douyu1.php?id=1409682
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=85894
苹果影院,http://maomao.kandiantv.cn/douyu1.php?id=2793084
萌牛影院,http://maomao.kandiantv.cn/douyu1.php?id=7494871
午夜故事,http://maomao.kandiantv.cn/douyu1.php?id=8722254
猪酱影院,http://maomao.kandiantv.cn/douyu1.php?id=7029806
功夫港片,http://maomao.kandiantv.cn/douyu1.php?id=3637765
超清港剧,http://maomao.kandiantv.cn/douyu1.php?id=223521
桃花影院,http://maomao.kandiantv.cn/douyu1.php?id=7305938
贝贝影院,http://maomao.kandiantv.cn/douyu1.php?id=431460
译制国语,http://maomao.kandiantv.cn/douyu1.php?id=2436390
幸运影院,http://maomao.kandiantv.cn/douyu1.php?id=7270927
黎黎影院,http://maomao.kandiantv.cn/douyu1.php?id=7116591
蚂蚱影院,http://maomao.kandiantv.cn/douyu1.php?id=6079455
豆宝影院,http://maomao.kandiantv.cn/douyu1.php?id=8058642
纪录片,http://maomao.kandiantv.cn/douyu1.php?id=4360438
贝爷求生,http://maomao.kandiantv.cn/douyu1.php?id=454867
野外生存,http://maomao.kandiantv.cn/douyu1.php?id=1339207
经典港剧,http://maomao.kandiantv.cn/douyu1.php?id=4549169
鬼吹灯,http://maomao.kandiantv.cn/douyu1.php?id=9292503
胡八一,http://maomao.kandiantv.cn/douyu1.php?id=7701735
胡八一,http://maomao.kandiantv.cn/douyu1.php?id=7517784
米娅影院,http://maomao.kandiantv.cn/douyu1.php?id=6537888
小宇影院,http://maomao.kandiantv.cn/douyu1.php?id=323876
恐怖丧尸鬼片,http://maomao.kandiantv.cn/douyu1.php?id=263824
表妹影院,http://maomao.kandiantv.cn/douyu1.php?id=5423
荒野建造者,http://maomao.kandiantv.cn/douyu1.php?id=9611578
邦德影院,http://maomao.kandiantv.cn/douyu1.php?id=9292499
科幻动作灾难,http://maomao.kandiantv.cn/douyu1.php?id=248753
可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415
特辑影院,http://maomao.kandiantv.cn/douyu1.php?id=3637778
花卷影院,http://maomao.kandiantv.cn/douyu1.php?id=52787
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
惊悚影院,http://maomao.kandiantv.cn/douyu1.php?id=96577
港式恐怖,http://maomao.kandiantv.cn/douyu1.php?id=3637726
吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457
CCTV放映室,http://maomao.kandiantv.cn/douyu1.php?id=10011042
漫威影片,http://maomao.kandiantv.cn/douyu1.php?id=6140589
丸子经典电影,http://maomao.kandiantv.cn/douyu1.php?id=8986148
周星驰电影,http://maomao.kandiantv.cn/douyu1.php?id=3990812
刘德华电影1,http://maomao.kandiantv.cn/douyu1.php?id=2516864
喜剧经典,http://maomao.kandiantv.cn/douyu1.php?id=9650887
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
林正英电影2,http://maomao.kandiantv.cn/douyu1.php?id=7356023
宇哥电影,http://maomao.kandiantv.cn/douyu1.php?id=413573
贝爷影厅2,http://maomao.kandiantv.cn/douyu1.php?id=36337
霍格影片,http://maomao.kandiantv.cn/douyu1.php?id=8814650
冰冰经典电影,http://maomao.kandiantv.cn/douyu1.php?id=74374
避风港影院,http://maomao.kandiantv.cn/douyu1.php?id=9826611
恐怖专场,http://maomao.kandiantv.cn/douyu1.php?id=7353112
星星影院,http://maomao.kandiantv.cn/douyu1.php?id=315131
恐怖动作片,http://maomao.kandiantv.cn/douyu1.php?id=5129261
漫威电影,http://maomao.kandiantv.cn/douyu1.php?id=4282654
科幻系列,http://maomao.kandiantv.cn/douyu1.php?id=8107217
恐怖经典,http://maomao.kandiantv.cn/douyu1.php?id=1165374
华语电影,http://maomao.kandiantv.cn/douyu1.php?id=3928
华语电影,http://maomao.kandiantv.cn/douyu1.php?id=6003761
华语动作电影,http://maomao.kandiantv.cn/douyu1.php?id=1504768
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=9292492
麓山迷踪,http://maomao.kandiantv.cn/douyu1.php?id=4505431
高帧影片,http://maomao.kandiantv.cn/douyu1.php?id=6763930
小九电影,http://maomao.kandiantv.cn/douyu1.php?id=7136517
国外电影,http://maomao.kandiantv.cn/douyu1.php?id=9683979
带你看大片,http://maomao.kandiantv.cn/douyu1.php?id=2758565
素颜话多,http://maomao.kandiantv.cn/douyu1.php?id=8861179
海绵与大星,http://maomao.kandiantv.cn/douyu1.php?id=2250349
一起看恐怖片,http://maomao.kandiantv.cn/douyu1.php?id=9412287
平安夜快乐,http://maomao.kandiantv.cn/douyu1.php?id=6863367
凤凰堂,http://maomao.kandiantv.cn/douyu1.php?id=7292330
果子哥哥,http://maomao.kandiantv.cn/douyu1.php?id=9372950
片荒的日子,http://maomao.kandiantv.cn/douyu1.php?id=4258555
最新视频,http://maomao.kandiantv.cn/douyu1.php?id=1557505
大胡子魏,http://maomao.kandiantv.cn/douyu1.php?id=8792763
童年回忆,http://maomao.kandiantv.cn/douyu1.php?id=8915074
爆笑解说,http://maomao.kandiantv.cn/douyu1.php?id=8317926
爆笑解说,http://maomao.kandiantv.cn/douyu1.php?id=2660125
超级英雄,http://maomao.kandiantv.cn/douyu1.php?id=1428266
下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=276200
悬疑犯罪,http://maomao.kandiantv.cn/douyu1.php?id=9171887
看经典,http://maomao.kandiantv.cn/douyu1.php?id=7314294
下午茶时间,http://maomao.kandiantv.cn/douyu1.php?id=7246932
最大的大好人,http://maomao.kandiantv.cn/douyu1.php?id=7528160
不一样的电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
烂片的克星,http://maomao.kandiantv.cn/douyu1.php?id=9222870
燕双鹰狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=3439096
科比、乔丹去,http://maomao.kandiantv.cn/douyu1.php?id=8434598
科幻影视解说,http://maomao.kandiantv.cn/douyu1.php?id=3508304
开心锤锤,http://maomao.kandiantv.cn/douyu1.php?id=9018297
释压甩负,http://maomao.kandiantv.cn/douyu1.php?id=7971641
梁山好汉,http://maomao.kandiantv.cn/douyu1.php?id=6785471
快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
潘金莲武松,http://maomao.kandiantv.cn/douyu1.php?id=8986636
热血动漫,http://maomao.kandiantv.cn/douyu1.php?id=206858
凛冬之地,http://maomao.kandiantv.cn/douyu1.php?id=8945323
高分影视,http://maomao.kandiantv.cn/douyu1.php?id=1735337
王者峡谷~,http://maomao.kandiantv.cn/douyu1.php?id=9360149
变成了一颗苹果~,http://maomao.kandiantv.cn/douyu1.php?id=4396972
看美剧,http://maomao.kandiantv.cn/douyu1.php?id=8869614
解说柯南,http://maomao.kandiantv.cn/douyu1.php?id=9065082
动漫直播,http://maomao.kandiantv.cn/douyu1.php?id=1487654
音乐演唱会,http://maomao.kandiantv.cn/douyu1.php?id=7537296
搞笑影视综艺,http://maomao.kandiantv.cn/douyu1.php?id=8657920
片源多多,http://maomao.kandiantv.cn/douyu1.php?id=7476264
精彩影播,http://maomao.kandiantv.cn/douyu1.php?id=9388931
热门音乐,http://maomao.kandiantv.cn/douyu1.php?id=3870925
清晨醒脑,http://maomao.kandiantv.cn/douyu1.php?id=17732
在线普法,http://maomao.kandiantv.cn/douyu1.php?id=1109218
动漫花园,http://maomao.kandiantv.cn/douyu1.php?id=426517
伯乐说电影,http://maomao.kandiantv.cn/douyu1.php?id=9386057
必是精品！,http://maomao.kandiantv.cn/douyu1.php?id=8821892
山下智博来啦,http://maomao.kandiantv.cn/douyu1.php?id=9186596
懒猫美食家,http://maomao.kandiantv.cn/douyu1.php?id=260322
午夜惊悚乐园,http://maomao.kandiantv.cn/douyu1.php?id=9075333
一起看重案重案,http://maomao.kandiantv.cn/douyu1.php?id=9290734
阿德影视,http://maomao.kandiantv.cn/douyu1.php?id=6052703
非一般的经典,http://maomao.kandiantv.cn/douyu1.php?id=3705472
Kpop女团,http://maomao.kandiantv.cn/douyu1.php?id=329667
胡歌的猎场,http://maomao.kandiantv.cn/douyu1.php?id=9388945
一分钟了解知识,http://maomao.kandiantv.cn/douyu1.php?id=1449125
神奇破案,http://maomao.kandiantv.cn/douyu1.php?id=7493575
狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=674441
跨次元的舞姬,http://maomao.kandiantv.cn/douyu1.php?id=8759139
人人都是英雄,http://maomao.kandiantv.cn/douyu1.php?id=7473576
差点红了,http://maomao.kandiantv.cn/douyu1.php?id=9348469
咪咕影视,#genre#
吴京作品集,http://maomao.kandiantv.cn/m3u8.php?/migu/625681368
周润发影院,http://maomao.kandiantv.cn/m3u8.php?/migu/639526984
古龙作品集,http://maomao.kandiantv.cn/m3u8.php?/migu/639528313
古天乐影院,http://maomao.kandiantv.cn/m3u8.php?/migu/627198610
周星驰影院,http://maomao.kandiantv.cn/m3u8.php?/migu/623338112
成龙作品集,http://maomao.kandiantv.cn/m3u8.php?/migu/707671890
张国荣影院,http://maomao.kandiantv.cn/m3u8.php?/migu/707689526
郭富城影院,http://maomao.kandiantv.cn/m3u8.php?/migu/639528330
刘德华影院,http://maomao.kandiantv.cn/m3u8.php?/migu/659315648
喜剧联盟,http://maomao.kandiantv.cn/m3u8.php?/migu/637444830
深夜失眠剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/625759558
经典影视速看,http://maomao.kandiantv.cn/m3u8.php?/migu/627198751
试胆大会,http://maomao.kandiantv.cn/m3u8.php?/migu/637483721
高能烧脑时刻,http://maomao.kandiantv.cn/m3u8.php?/migu/625542365
杨幂影院,http://maomao.kandiantv.cn/m3u8.php?/migu/625542372
刘亦菲影视展播,http://maomao.kandiantv.cn/m3u8.php?/migu/639528386
TVB剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/631354620
咪咕云上电影院,http://maomao.kandiantv.cn/m3u8.php?/migu/625703337
假期剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/627198692
黄金剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/625155140
军旅剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/625643517
少林剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/625526423
大片,http://maomao.kandiantv.cn/m3u8.php?/migu/629943678
热剧联播,http://maomao.kandiantv.cn/m3u8.php?/migu/629943613
僵尸剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/627033504
神探狄仁杰,http://maomao.kandiantv.cn/m3u8.php?/migu/625574493
红色谍战剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/634274665
经典贺岁片,http://maomao.kandiantv.cn/m3u8.php?/migu/625774662
CHC家庭影院,http://maomao.kandiantv.cn/m3u8.php?/migu/644368373
每日科幻电影,http://maomao.kandiantv.cn/m3u8.php?/migu/625204865
追剧少女,http://maomao.kandiantv.cn/m3u8.php?/migu/617432318
怀旧老片,http://maomao.kandiantv.cn/m3u8.php?/migu/621640582
Migutv-7套武侠剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/627198822
致富经,http://maomao.kandiantv.cn/m3u8.php?/migu/625681367
金庸频道,http://maomao.kandiantv.cn/m3u8.php?/migu/625774640
新片放映厅,http://maomao.kandiantv.cn/m3u8.php?/migu/619495952
逐梦星空,http://maomao.kandiantv.cn/m3u8.php?/migu/627198191
欢笑剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/623674859
盗墓方法论,http://maomao.kandiantv.cn/m3u8.php?/migu/625525181
CCTV6电影,http://maomao.kandiantv.cn/m3u8.php?/migu/624878396
CCTV8电视剧,http://maomao.kandiantv.cn/m3u8.php?/migu/624878356
CIBN经典剧场,http://maomao.kandiantv.cn/m3u8.php?/migu/692446012
CIBN流金岁月,http://maomao.kandiantv.cn/m3u8.php?/migu/692399419
YY影视轮播,#genre#
香港赌片,http://maomao.kandiantv.cn/yy.php?id=29900720
英叔全集经典鬼片,http://maomao.kandiantv.cn/yy.php?id=1354869861
港片鬼片500部,http://maomao.kandiantv.cn/yy.php?id=1353059120
英叔全集电影,http://maomao.kandiantv.cn/yy.php?id=1353685311
【周星驰】经典搞笑堵片,http://maomao.kandiantv.cn/yy.php?id=1353881242
百万喜剧票房,http://maomao.kandiantv.cn/yy.php?id=1353173695
好片看不停,http://maomao.kandiantv.cn/yy.php?id=28205255
经典电影24小时,http://maomao.kandiantv.cn/yy.php?id=1351496216
古惑仔系列,http://maomao.kandiantv.cn/yy.php?id=1382658857
